,positiveCount,NegativeCount,SentencePolarity,AltSentimentCount
1033,0,0,0.0,0
1034,1,0,0.25,0
1035,0,1,-0.875,1
1036,1,0,0.14285714285714285,1
1037,0,0,0.0,0
1038,1,1,0.5,1
1039,0,0,0.0,0
1040,0,0,0.0,0
1041,1,0,0.5,1
1042,0,0,0.0,0
1043,2,1,3.700743415417188e-17,1
1044,1,0,0.4,1
1045,3,0,0.4388888888888889,0
1046,3,0,0.4375,0
1047,0,0,0.0,0
1048,3,0,0.32142857142857145,0
1049,1,0,0.2857142857142857,0
1050,0,0,0.0,0
1051,1,1,-0.1,2
1052,0,0,0.0,0
1053,1,0,1.0,0
1054,1,1,-0.030555555555555558,2
1055,0,1,-0.375,1
1056,0,1,-0.16666666666666666,0
1057,0,0,0.0,0
1058,1,0,0.35,1
1059,2,2,0.12142857142857141,3
1060,1,0,1.0,1
1061,3,1,0.022222222222222237,2
1062,1,0,0.21428571428571427,0
1063,0,0,0.0,0
1064,3,0,0.2568181818181818,0
1065,1,0,0.125,0
1066,1,0,0.15,0
1067,0,0,0.0,0
1068,1,0,1.0,0
1069,0,1,-0.125,1
1070,0,0,0.0,0
1071,0,1,-0.8,0
1072,1,0,0.3333333333333333,1
1073,1,3,-0.5285714285714285,3
1074,0,0,0.0,0
1075,0,0,0.0,0
1076,0,0,0.0,0
1077,1,1,0.3109375,2
1078,2,0,0.625,1
1079,1,0,0.4,0
1080,1,0,0.3,0
1081,0,2,-0.09375,1
1082,1,0,0.2,1
1083,1,1,0.0148148148148148,2
1084,0,0,0.0,0
1085,0,0,0.0,0
1086,1,0,0.3,0
1087,2,0,0.39285714285714285,0
1088,2,1,0.5666666666666667,2
1089,0,0,0.0,0
1090,0,0,0.0,0
1091,0,0,0.0,0
1092,0,0,0.0,0
1093,0,0,0.0,0
1094,2,0,0.56875,0
1095,1,1,0.027472527472527458,1
1096,0,1,-0.05,0
1097,1,1,0.04375000000000001,1
1098,2,0,0.6666666666666666,0
1099,1,1,0.32638888888888895,1
1100,3,0,0.11111111111111112,1
1101,2,0,0.4,0
1102,1,0,0.05357142857142857,0
1103,1,0,0.5,0
1104,1,0,0.2,0
1105,1,0,0.25,0
1106,1,0,0.2,0
1107,3,1,0.1340909090909091,2
1108,1,0,0.2,0
1109,2,0,0.75,0
1110,1,2,-0.22537878787878787,3
1111,0,0,0.0,0
1112,1,0,0.3,1
1113,1,1,-0.033333333333333326,1
1114,0,0,0.0,0
1115,0,0,0.0,0
1116,0,0,0.25,0
1117,0,0,0.0,0
1118,3,0,0.5,1
1119,0,0,0.0,0
1120,0,0,0.5,0
1121,0,0,0.0,0
1122,1,0,0.6,0
1123,0,0,0.0,0
1124,0,0,0.0,0
1125,1,1,-0.025000000000000005,1
1126,1,0,0.46875,1
1127,0,2,-0.19270833333333334,1
1128,1,1,0.11785714285714285,1
1129,2,0,0.75,0
1130,0,2,-0.45,1
1131,1,0,0.2,1
1132,1,0,1.0,0
1133,0,0,0.0,0
1134,0,0,0.0,0
1135,1,0,0.5859375,0
1136,1,0,0.25,0
1137,0,0,0.0,0
1138,1,0,1.0,0
1139,1,0,0.1,0
1140,2,0,0.4375,0
1141,0,0,0.0,0
1142,0,0,0.0,0
1143,0,0,0.5,0
1144,0,0,0.0,0
1145,1,0,1.0,0
1146,1,0,0.7,0
1147,0,0,0.0,0
1148,2,0,0.45,0
1149,1,0,0.4,0
1150,0,1,0.06666666666666665,1
1151,1,0,0.7,1
1152,1,0,0.375,0
1153,0,0,0.0,0
1154,1,0,0.3666666666666667,0
1155,2,0,0.88828125,0
1156,2,0,0.4,0
1157,0,0,0.0,0
1158,1,0,0.5,0
1159,0,1,-0.5,1
1160,0,1,-1.0,0
1161,1,0,0.21428571428571427,1
1162,0,0,0.0,0
1163,1,0,0.0,0
1164,0,0,0.0,0
1165,2,0,0.5,0
1166,1,1,0.25,2
1167,0,1,0.011111111111111108,1
1168,0,1,-0.3,0
1169,0,0,-0.125,0
1170,0,1,-0.234375,0
1171,1,0,0.7,1
1172,1,0,0.2857142857142857,0
1173,1,0,0.1,0
1174,3,0,0.5833333333333334,0
1175,4,0,0.3416666666666666,0
1176,0,0,0.0,0
1177,0,0,0.75,0
1178,1,1,-0.1333333333333333,1
1179,0,0,0.0,0
1180,0,0,0.0,0
1181,1,0,0.8,1
1182,1,0,0.8,0
1183,1,0,0.8,0
1184,2,0,0.43333333333333335,0
1185,1,0,0.16666666666666666,0
1186,0,0,0.0,0
1187,2,0,0.45833333333333337,0
1188,1,1,0.043181818181818175,2
1189,1,0,0.2,0
1190,0,0,0.0,0
1191,4,0,0.5854166666666667,0
1192,0,0,0.0,0
1193,0,0,0.0,0
1194,0,0,0.0,0
1195,0,0,0.0,0
1196,1,0,0.7,0
1197,1,0,0.625,0
1198,4,0,0.4,0
1199,0,0,0.0,0
1200,1,0,0.17045454545454544,0
1201,1,0,0.2,0
1202,1,0,0.4,0
1203,3,0,0.3,0
1204,0,0,0.0,0
1205,0,0,0.0,0
1206,2,0,0.35,0
1207,1,1,0.3125,1
1208,0,0,0.0,0
1209,0,0,0.0,0
1210,3,0,0.5555555555555555,1
1211,1,0,1.0,0
1212,1,0,0.2,0
1213,2,0,0.325,0
1214,0,0,0.0,0
1215,1,1,0.1,1
1216,0,0,0.0,0
1217,1,0,0.06818181818181818,1
1218,0,0,0.0,0
1219,2,0,0.5,0
1220,3,0,0.16666666666666666,0
1221,1,0,0.2,0
1222,0,0,0.0,0
1223,0,0,0.0,0
1224,0,0,0.0,0
1225,1,0,0.06818181818181818,0
1226,1,0,0.5,0
1227,0,1,-0.5,1
1228,1,0,0.5,1
1229,1,0,0.5,0
1230,0,0,0.0,0
1231,0,0,0.0,0
1232,0,0,0.0,0
1233,1,0,0.3333333333333333,0
1234,3,0,0.5,0
1235,0,1,-0.5,1
1236,4,0,0.2333333333333333,1
1237,0,1,-0.1,1
1238,2,1,-0.1,1
1239,1,1,-0.8,1
1240,0,1,-0.4,0
1241,1,0,0.8,1
1242,0,0,0.0,0
1243,2,0,0.05,0
1244,1,0,0.4,0
1245,2,2,0.178125,3
1246,1,0,1.0,1
1247,0,1,-0.1,1
1248,2,2,-0.21250000000000002,2
1249,0,0,0.0,0
1250,1,1,-0.125,1
1251,0,0,0.0,0
1252,0,0,0.0,0
1253,1,0,1.0,0
1254,2,0,0.2785714285714286,0
1255,2,0,0.75,0
1256,0,0,0.0,0
1257,1,1,0.022222222222222227,1
1258,1,0,0.7,1
1259,1,0,0.5,0
1260,1,0,0.5,0
1261,1,1,-0.04999999999999999,2
1262,3,0,0.41111111111111104,0
1263,1,0,0.2,0
1264,0,0,0.0,0
1265,2,0,0.3,0
1266,0,1,-0.2,1
1267,0,1,-0.175,0
1268,1,2,0.06666666666666665,2
1269,0,0,0.0,0
1270,1,0,0.4375,1
1271,1,0,0.5,0
1272,1,0,0.03333333333333333,0
1273,0,0,0.0,0
1274,0,0,0.0,0
1275,0,0,0.0,0
1276,1,0,0.5,0
1277,1,1,0.1916666666666667,2
1278,0,0,0.0,0
1279,2,1,0.0625,2
1280,0,0,0.0,0
1281,1,0,0.5,0
1282,1,0,0.2857142857142857,0
1283,0,0,0.0,0
1284,0,0,0.0,0
1285,2,0,0.275,0
1286,1,0,0.875,0
1287,2,1,-0.012500000000000011,1
1288,1,0,0.5,1
1289,0,0,0.0,0
1290,2,0,0.5,0
1291,0,0,0.0,0
1292,0,1,-0.875,1
1293,0,0,0.0,0
1294,0,0,0.0,0
1295,2,0,0.55,1
1296,2,0,0.39999999999999997,0
1297,1,0,0.5,0
1298,1,1,-0.35714285714285715,1
1299,2,0,0.9,1
1300,1,1,-0.475,2
1301,2,1,-0.047999999999999994,2
1302,1,0,0.2,0
1303,0,0,0.0,0
1304,1,0,0.2857142857142857,0
1305,2,0,0.625,0
1306,0,0,0.0,0
1307,1,0,0.35,0
1308,0,0,0.0,0
1309,0,0,0.0,0
1310,0,0,0.0,0
1311,2,3,-0.04749999999999999,4
1312,0,1,-0.75,1
1313,1,0,0.7838541666666666,1
1314,1,0,0.4,0
1315,4,1,0.23000000000000004,2
1316,1,0,0.375,0
1317,1,0,0.125,0
1318,1,0,1.0,0
1319,0,0,0.0,0
1320,1,0,0.4,0
1321,0,2,-0.13333333333333333,1
1322,2,0,0.278125,1
1323,0,2,-0.07749999999999999,1
1324,1,0,0.8,1
1325,2,0,0.05,0
1326,0,0,0.0,0
1327,1,0,0.2,0
1328,3,2,0.125,3
1329,0,1,-0.6,0
1330,2,0,0.225,1
1331,0,0,0.0,0
1332,0,0,0.0,0
1333,2,0,0.25,0
1334,0,0,0.25,0
1335,0,0,0.0,0
1336,3,0,0.16666666666666666,0
1337,0,0,0.0,0
1338,0,0,0.0,0
1339,1,1,0.2,1
1340,3,0,0.4388888888888889,1
1341,2,1,0.4375,1
1342,1,0,0.5,1
1343,1,0,0.25,0
1344,2,1,0.06666666666666667,2
1345,2,0,0.26666666666666666,0
1346,2,1,0.18333333333333335,2
1347,0,0,0.0,0
1348,0,0,-0.07777777777777779,0
1349,1,0,0.625,0
1350,0,0,0.0,0
1351,1,0,0.06818181818181818,0
1352,0,1,-0.16666666666666666,1
1353,0,0,0.0,0
1354,0,1,-0.2,0
1355,1,0,0.35,1
1356,1,2,-0.14166666666666666,1
1357,0,0,0.0,0
1358,1,0,0.21428571428571427,1
1359,0,1,-1.0,1
1360,0,1,-0.3333333333333333,0
1361,1,0,0.75,1
1362,2,0,0.3,0
1363,0,0,0.0,0
1364,1,0,0.8,0
1365,2,2,-0.10625,3
1366,0,0,0.25,0
1367,0,0,0.0,0
1368,1,2,-0.3,2
1369,1,0,0.25,1
1370,1,0,0.25,0
1371,1,0,0.5,0
1372,2,0,0.55,0
1373,0,0,0.25,0
1374,0,0,0.0,0
1375,1,0,0.5,0
1376,0,1,-0.5,1
1377,0,0,0.0,0
1378,1,0,0.7,1
1379,1,0,0.1,0
1380,1,1,0.0625,2
1381,2,0,0.3181818181818182,0
1382,0,0,0.0,0
1383,1,0,1.0,0
1384,2,0,0.4895833333333333,0
1385,2,1,-0.03888888888888889,2
1386,1,0,0.25,0
1387,2,0,0.36190476190476195,0
1388,2,0,0.1,0
1389,0,0,-0.15555555555555559,0
1390,0,3,-0.2638888888888889,1
1391,1,0,0.5,1
1392,2,0,0.55,0
1393,0,0,0.5,0
1394,1,0,0.25,0
1395,1,0,0.15,0
1396,1,0,0.43333333333333335,0
1397,1,1,-0.3,1
1398,0,1,-0.2,0
1399,0,0,0.0,0
1400,1,1,-0.4,2
1401,3,1,0.1995535714285714,3
1402,0,1,-0.03125,1
1403,1,0,0.35,1
1404,1,0,0.375,0
1405,1,0,0.30000000000000004,0
1406,1,0,0.25,0
1407,0,0,0.0,0
1408,1,0,0.5,0
1409,0,0,0.0,0
1410,1,0,0.5,0
1411,1,0,0.6,0
1412,1,0,0.8,0
1413,4,0,0.42500000000000004,0
1414,1,0,0.0,0
1415,0,1,-0.2,1
1416,3,0,0.4928571428571428,1
1417,0,0,0.0,0
1418,0,0,0.0,0
1419,3,0,0.45,0
1420,0,0,0.0,0
1421,0,2,-0.8,1
1422,0,0,0.0,0
1423,0,0,0.0,0
1424,1,1,-0.07786458333333338,2
1425,1,0,1.0,1
1426,1,0,0.7,0
1427,0,3,-0.22777777777777777,1
1428,0,0,0.0,0
1429,0,0,0.0,0
1430,0,0,0.0,0
1431,1,0,0.4333333333333333,1
1432,2,2,-0.1,2
1433,0,1,0.125,1
1434,0,0,0.0,0
1435,0,0,0.0,0
1436,1,2,0.04999999999999999,2
1437,1,0,0.25,1
1438,0,0,0.0,0
1439,0,0,0.0,0
1440,2,0,0.85,0
1441,0,1,-0.4,1
1442,2,0,0.3,1
1443,1,0,0.5,0
1444,0,0,0.0,0
1445,3,0,0.26666666666666666,0
1446,0,1,-0.20833333333333331,1
1447,0,0,0.0,0
1448,0,0,0.0,0
1449,0,0,0.0,0
1450,0,0,0.0,0
1451,0,0,0.0,0
1452,0,0,0.0,0
1453,0,0,0.0,0
1454,1,0,0.25,1
1455,0,1,0.0,1
1456,1,0,0.8,1
1457,0,1,0.1,1
1458,2,0,0.7,1
1459,1,0,0.2,0
1460,1,0,0.8,0
1461,1,0,1.0,0
1462,0,2,-0.95,1
1463,1,0,0.2,1
1464,1,0,0.125,0
1465,1,0,0.2,0
1466,0,0,0.0,0
1467,0,0,0.0,0
1468,1,0,0.6000000000000001,0
1469,1,0,0.25,0
1470,4,0,0.43,0
1471,0,0,0.0,0
1472,1,0,1.0,0
1473,0,0,0.0,0
1474,0,1,-0.025,1
1475,0,0,0.0,0
1476,1,0,0.25,1
1477,1,0,0.041666666666666664,0
1478,1,0,0.20833333333333334,0
1479,0,0,0.0,0
1480,0,2,-0.790625,1
1481,1,0,0.25,1
1482,0,1,-0.25,1
1483,0,0,0.0,0
1484,0,1,-0.35,0
1485,3,0,0.46666666666666673,1
1486,2,0,1.0,0
1487,0,0,0.0,0
1488,1,0,0.2,0
1489,0,0,0.0,0
1490,2,1,0.0625,2
1491,1,1,0.125,1
1492,0,1,-0.03571428571428571,0
1493,0,1,-0.14583333333333334,0
1494,0,1,-0.25,0
1495,0,1,0.09375,0
1496,1,0,1.0,1
1497,0,0,0.0,0
1498,0,1,-0.25,1
1499,0,1,0.4,0
1500,0,0,0.0,0
1501,3,0,0.46388888888888885,1
1502,1,0,0.5,0
1503,1,0,0.30000000000000004,0
1504,0,1,-0.390625,1
1505,0,0,0.0,0
1506,1,0,0.2,1
1507,0,0,0.0,0
1508,0,0,0.75,0
1509,1,0,0.5,0
1510,0,0,0.0,0
1511,1,0,0.25,0
1512,0,0,0.0,0
1513,0,0,0.0,0
1514,1,0,0.2,0
1515,0,0,0.0,0
1516,0,1,0.5,1
1517,1,1,0.14999999999999997,1
1518,1,1,0.15277777777777776,1
1519,3,0,0.13809523809523808,1
1520,0,0,0.0,0
1521,3,0,0.16666666666666666,0
1522,0,0,0.0,0
1523,1,0,0.2,0
1524,2,1,0.011904761904761899,2
1525,1,0,0.5,0
1526,3,0,0.8333333333333334,0
1527,0,0,0.0,0
1528,0,0,0.0,0
1529,0,0,0.0,0
1530,0,0,0.0,0
1531,1,0,0.25,0
1532,0,0,0.0,0
1533,2,0,0.5,0
1534,0,1,-0.3,1
1535,1,0,1.0,1
1536,0,1,-0.2884615384615385,1
1537,1,1,0.10000000000000002,2
1538,1,1,0.5,1
1539,0,1,-0.4,1
1540,1,0,0.8,1
1541,0,0,0.0,0
1542,1,0,0.5,0
1543,1,0,1.0,0
1544,1,1,0.17307692307692304,2
1545,0,0,0.0,0
1546,2,0,0.6666666666666666,0
1547,0,1,-0.4,1
1548,1,0,0.0,1
1549,0,0,0.0,0
1550,2,2,0.075,2
1551,2,1,0.03333333333333333,2
1552,1,0,0.25,0
1553,1,1,0.08148148148148147,1
1554,1,0,0.5,1
1555,1,1,0.033333333333333326,1
1556,1,2,-0.0472222222222222,2
1557,0,0,0.0,0
1558,0,0,0.0,0
1559,0,1,-0.3,0
1560,0,1,-0.2,0
1561,1,0,0.03333333333333333,1
1562,0,0,0.0,0
1563,1,0,0.4333333333333333,0
1564,0,0,0.0,0
1565,1,0,0.7,0
1566,3,0,0.3499999999999999,0
1567,0,0,0.0,0
1568,1,0,0.625,0
1569,0,0,0.0,0
1570,0,0,0.0,0
1571,1,0,0.4375,0
1572,3,0,0.4125,0
1573,0,2,-0.14285714285714285,1
1574,1,0,0.13636363636363635,1
1575,0,0,0.0,0
1576,1,0,0.025,0
1577,1,0,0.8,0
1578,1,0,0.5,0
1579,0,0,0.0,0
1580,0,0,0.0,0
1581,0,0,0.0,0
1582,1,0,0.5,0
1583,1,0,0.8,0
1584,0,0,0.0,0
1585,1,0,0.1,0
1586,1,0,0.6000000000000001,0
1587,1,0,0.5,0
1588,1,0,1.0,0
1589,2,1,0.18333333333333335,2
1590,1,0,0.625,0
1591,3,0,0.55,0
1592,2,0,0.5,0
1593,1,0,0.2857142857142857,0
1594,2,0,0.7,0
1595,0,1,-0.4,1
1596,1,0,0.8,1
1597,0,0,0.0,0
1598,1,0,0.7,0
1599,1,0,0.175,0
1600,1,1,0.024999999999999994,2
1601,0,0,0.0,0
1602,0,0,0.0,0
1603,0,0,0.0,0
1604,1,0,0.05,0
1605,0,0,0.0,0
1606,3,0,0.625,0
1607,0,0,0.0,0
1608,1,0,0.2,0
1609,0,0,0.0,0
1610,1,1,-0.11249999999999999,1
1611,1,0,0.625,1
1612,1,0,0.1,0
1613,3,0,0.5499999999999999,0
1614,0,0,0.0,0
1615,0,0,0.0,0
1616,0,0,0.0,0
1617,1,0,0.5,0
1618,0,0,0.0,0
1619,2,0,0.65,0
1620,0,0,0.0,0
1621,1,0,0.30000000000000004,0
1622,0,0,0.0,0
1623,0,0,0.0,0
1624,1,0,0.125,0
1625,1,0,0.7500000000000001,0
1626,1,0,0.2,0
1627,1,0,0.4,0
1628,0,0,0.0,0
1629,1,0,0.2,0
1630,2,0,0.2857142857142857,0
1631,1,1,-1.0,1
1632,0,0,0.25,0
1633,0,0,0.0,0
1634,0,1,-0.36458333333333337,0
1635,1,0,0.4,1
1636,1,0,1.0,0
1637,1,0,0.625,0
1638,0,0,0.0,0
1639,3,0,0.26666666666666666,0
1640,2,0,0.75,0
1641,0,0,0.0,0
1642,1,1,0.25,1
1643,2,1,0.21666666666666667,1
1644,0,0,0.0,0
1645,0,1,-0.7,1
1646,3,0,0.46666666666666673,1
1647,1,1,0.25,2
1648,1,0,0.75,0
1649,1,0,0.8,0
1650,2,0,0.4388888888888889,0
1651,0,1,-0.4,1
1652,1,0,-0.125,1
1653,0,0,0.0,0
1654,2,0,0.07777777777777778,0
1655,0,0,0.0,0
1656,0,0,0.0,0
1657,0,0,0.0,0
1658,1,0,0.6,0
1659,0,0,0.0,0
1660,1,0,1.0,0
1661,1,0,1.0,0
1662,0,0,0.0,0
1663,0,0,0.0,0
1664,1,0,0.8,0
1665,2,2,0.2425,2
1666,0,2,-0.3153846153846154,1
1667,1,0,0.375,1
1668,2,0,0.5,0
1669,0,0,0.0,0
1670,0,0,0.0,0
1671,1,0,0.25,0
1672,1,0,0.4464285714285714,0
1673,1,0,0.625,0
1674,0,0,0.0,0
1675,0,0,0.0,0
1676,1,0,0.4,0
1677,0,0,0.0,0
1678,1,0,0.25,0
1679,0,0,0.0,0
1680,1,0,-0.1,0
1681,1,0,0.8,0
1682,1,0,0.0,0
1683,0,0,0.0,0
1684,1,2,0.1416666666666667,3
1685,0,0,0.0,0
1686,1,0,0.8,1
1687,0,0,0.0,0
1688,1,0,0.7,0
1689,0,0,0.0,0
1690,0,1,-1.0,1
1691,2,0,0.15000000000000002,1
1692,1,0,0.5,0
1693,1,0,0.5,0
1694,1,1,0.09375,1
1695,1,0,0.2857142857142857,1
1696,0,0,0.0,0
1697,2,0,0.65,0
1698,0,1,-1.0,1
1699,0,0,0.0,0
1700,0,0,0.0,0
1701,1,0,-0.15,1
1702,1,1,0.15416666666666665,1
1703,1,0,0.25,1
1704,0,1,-0.08333333333333333,1
1705,1,0,0.4375,1
1706,4,0,0.5854166666666667,0
1707,0,0,0.0,0
1708,2,0,0.25,0
1709,1,0,-0.1,0
1710,1,1,0.3,2
1711,1,2,-0.29305555555555557,2
1712,1,0,0.375,0
1713,1,0,0.65,0
1714,0,0,0.0,0
1715,0,0,0.375,0
1716,1,0,0.0,0
1717,0,0,0.0,0
1718,2,0,0.3,0
1719,0,1,-0.375,1
1720,1,0,0.25,1
1721,2,0,0.5,0
1722,0,0,0.0,0
1723,1,1,-0.15000000000000002,1
1724,1,2,-0.09999999999999998,1
1725,0,0,0.0,0
1726,5,0,0.42333333333333334,0
1727,0,0,0.0,0
1728,1,2,-0.033333333333333326,1
1729,2,0,0.6,1
1730,0,0,0.0,0
1731,0,0,0.0,0
1732,1,0,0.1875,0
1733,1,1,-0.06666666666666667,1
1734,1,1,0.15416666666666665,2
1735,2,1,0.06666666666666665,1
1736,2,0,0.011904761904761899,0
1737,0,1,-0.75,1
1738,0,0,0.0,0
1739,2,0,0.13333333333333333,1
1740,0,0,0.0,0
1741,1,0,0.125,0
1742,1,1,0.125,1
1743,0,0,0.125,0
1744,1,0,0.35,1
1745,2,0,0.5,0
1746,0,1,-0.2,1
1747,0,1,0.10089285714285715,0
1748,1,0,0.5,1
1749,0,0,0.0,0
1750,0,0,0.0,0
1751,0,0,0.0,0
1752,1,0,0.2,0
1753,3,0,0.55,0
1754,3,2,-0.010000000000000009,1
1755,0,0,0.5,0
1756,0,0,0.0,0
1757,1,0,0.0,1
1758,3,0,0.6583333333333333,0
1759,1,0,0.3333333333333333,0
1760,1,1,0.02500000000000001,1
1761,1,0,0.35,1
1762,0,0,0.0,0
1763,2,0,0.6666666666666666,0
1764,0,0,0.0,0
1765,0,2,-0.75,1
1766,3,1,0.18392857142857139,3
1767,4,0,0.16874999999999998,0
1768,0,0,0.0,0
1769,0,1,-0.0625,1
1770,0,1,0.19999999999999998,0
1771,0,0,0.0,0
1772,1,1,0.14444444444444446,2
1773,2,0,0.8125,1
1774,0,0,0.0,0
1775,0,0,0.0,0
1776,0,0,0.3,0
1777,1,0,0.10714285714285714,0
1778,0,0,0.0,0
1779,1,0,0.625,0
1780,1,0,-0.0625,0
1781,1,0,0.5,0
1782,1,0,1.0,0
1783,1,1,0.25416666666666665,1
1784,1,0,0.21666666666666667,1
1785,1,0,0.2857142857142857,0
1786,0,0,0.0,0
1787,2,0,0.35000000000000003,0
1788,0,0,0.0,0
1789,0,0,0.0,0
1790,0,1,-0.5,1
1791,0,2,-0.2812499999999999,0
1792,3,1,0.23611111111111113,3
1793,1,0,0.6,0
1794,1,0,1.0,0
1795,0,0,0.0,0
1796,0,1,-0.8,1
1797,2,0,0.25,1
1798,0,0,0.0,0
1799,1,1,0.009375000000000022,2
1800,2,0,0.5,0
1801,3,0,0.4388888888888889,0
1802,0,0,0.0,0
1803,0,0,0.0,0
1804,2,1,-0.06666666666666667,2
1805,2,1,0.1733333333333333,2
1806,0,1,-0.3125,1
1807,1,0,0.1625,1
1808,2,1,-0.07458333333333333,2
1809,0,0,0.0,0
1810,1,0,0.875,0
1811,1,0,0.3,0
1812,1,0,0.5,0
1813,1,3,-0.2425,2
1814,2,0,0.3181818181818182,0
1815,0,0,0.0,0
1816,1,0,0.75,0
1817,1,1,-0.033333333333333326,1
1818,1,0,0.25,1
1819,0,0,0.0,0
1820,0,0,0.5,0
1821,1,1,0.033333333333333326,2
1822,0,1,-0.2884615384615385,1
1823,0,0,0.0,0
1824,0,0,0.0,0
1825,1,0,0.25,1
1826,2,0,0.45,0
1827,2,0,0.15,0
1828,0,0,0.0,0
1829,0,0,0.0,0
1830,2,1,0.225,2
1831,1,0,0.8,0
1832,1,1,-0.1,1
1833,1,0,0.8,1
1834,2,1,0.25,1
1835,1,2,-0.019999999999999997,1
1836,0,2,-0.790625,1
1837,0,0,0.0,0
1838,0,1,-0.4,0
1839,1,0,0.2,1
1840,0,1,-0.1,1
1841,1,0,0.6000000000000001,1
1842,1,0,0.6,0
1843,2,0,0.26666666666666666,0
1844,2,0,0.3666666666666667,0
1845,1,0,0.21666666666666665,0
1846,0,1,-0.4,1
1847,0,1,-0.234375,0
1848,0,0,0.0,0
1849,2,0,0.39285714285714285,1
1850,1,0,0.2,0
1851,0,1,-0.26666666666666666,1
1852,0,0,0.0,0
1853,0,0,0.0,0
1854,0,0,0.0,0
1855,0,0,0.0,0
1856,2,0,0.06666666666666667,1
1857,0,0,0.0,0
1858,1,0,0.375,0
1859,0,1,-0.5,1
1860,2,0,0.5,1
1861,0,0,0.0,0
1862,0,0,0.0,0
1863,2,0,0.5,0
1864,0,0,0.0,0
1865,0,0,0.0,0
1866,1,0,0.2,0
1867,2,0,0.5,0
1868,0,1,-0.5859375,1
1869,1,0,0.3333333333333333,1
1870,2,0,0.2,0
1871,1,0,0.15,0
1872,0,0,0.0,0
1873,0,0,0.0,0
1874,1,0,0.5,0
1875,1,0,0.6000000000000001,0
1876,1,0,0.2,0
1877,2,1,-0.15,2
1878,0,1,-0.8,1
1879,0,1,-0.35,0
1880,1,0,0.3125,1
1881,0,0,0.0,0
1882,0,1,-0.15625,1
1883,0,0,0.0,0
1884,2,0,0.16666666666666666,1
1885,1,1,-0.033333333333333326,1
1886,1,0,0.4,1
1887,1,0,0.5,0
1888,2,0,0.5,0
1889,1,1,0.06666666666666667,1
1890,0,1,-0.1875,0
1891,0,0,0.0,0
1892,0,0,0.0,0
1893,0,0,0.0,0
1894,3,0,0.6499999999999999,1
1895,1,0,0.5,0
1896,2,1,0.31111111111111117,2
1897,0,1,-0.4,1
1898,1,0,0.4,1
1899,1,0,0.7,0
1900,1,0,0.3,0
1901,1,0,0.16666666666666666,0
1902,1,0,0.8,0
1903,0,0,0.0,0
1904,3,0,0.5333333333333333,0
1905,1,0,0.5,0
1906,2,3,0.5000000000000001,5
1907,1,1,-0.07499999999999998,2
1908,2,0,0.7000000000000001,1
1909,3,0,0.2111111111111111,0
1910,2,0,0.5583333333333333,0
1911,1,1,-0.10714285714285715,1
1912,1,0,0.4333333333333333,1
1913,1,0,0.2,0
1914,1,0,0.8,0
1915,0,0,0.0,0
1916,0,0,0.0,0
1917,0,0,0.0,0
1918,1,0,0.625,0
1919,0,0,0.0,0
1920,0,0,0.0,0
1921,0,1,-0.16666666666666666,1
1922,1,0,0.3571428571428571,1
1923,2,0,0.4,0
1924,2,3,0.09384615384615383,2
1925,0,0,0.25,0
1926,1,1,0.010416666666666657,1
1927,1,2,0.0,1
1928,0,0,0.0,0
1929,0,0,0.5,0
1930,1,0,0.25,0
1931,0,1,-0.25,1
1932,0,2,-0.23076923076923078,0
1933,1,0,0.5,1
1934,0,0,0.0,0
1935,4,0,0.31931818181818183,0
1936,0,0,0.0,0
1937,0,0,0.0,0
1938,1,0,0.1,0
1939,1,0,0.3571428571428571,0
1940,1,0,0.3125,0
1941,0,0,0.0,0
1942,0,0,0.0,0
1943,0,1,-0.875,1
1944,0,0,0.0,0
1945,0,0,0.0,0
1946,0,0,0.0,0
1947,0,1,-0.2916666666666667,0
1948,1,0,0.25,1
1949,0,1,0.04999999999999999,1
1950,1,2,-0.10000000000000002,1
1951,1,1,0.24999999999999997,1
1952,0,0,0.0,0
1953,1,1,-0.18636363636363634,2
1954,0,0,0.0,0
1955,0,0,0.0,0
1956,1,0,0.5,1
1957,1,0,0.35,0
1958,1,1,-0.1851851851851852,1
1959,0,0,0.0,0
1960,2,0,0.375,1
1961,1,0,1.0,0
1962,1,0,0.25,0
1963,0,0,0.0,0
1964,0,1,-0.08333333333333333,1
1965,0,0,0.0,0
1966,0,0,0.0,0
1967,0,0,0.0,0
1968,2,0,0.5664595170454545,1
1969,3,0,0.625,0
1970,0,0,0.0,0
1971,0,0,0.0,0
1972,0,0,0.0,0
1973,2,0,0.2833333333333333,0
1974,0,1,-0.1,1
1975,1,0,0.6,1
1976,0,0,0.0,0
1977,1,0,0.25,0
1978,1,0,0.5,0
1979,1,0,1.0,0
1980,0,0,0.0,0
1981,0,0,0.0,0
1982,1,0,0.1,0
1983,0,0,0.0,0
1984,2,1,0.17500000000000002,1
1985,0,0,0.0,0
1986,1,0,0.5,1
1987,0,0,0.0,0
1988,1,0,0.125,0
1989,3,1,0.24,2
1990,1,0,0.525,0
1991,1,0,0.5,0
1992,0,1,-0.5,1
1993,1,2,-0.17121212121212123,2
1994,1,0,0.25,1
1995,1,0,0.4464285714285714,0
1996,0,0,0.0,0
1997,0,1,-0.5,1
1998,0,0,0.0,0
1999,0,3,-0.375,0
2000,2,0,0.5,1
2001,2,1,0.1464285714285714,2
2002,0,0,0.0,0
2003,1,0,0.8,0
2004,1,0,0.25,0
